Date,Open,High,Low,Close,Volume
1984-07-23,1.8769901990890503,1.8889455964268944,1.8769901990890503,1.8769901990890503,580000
1984-07-24,1.8650347308656436,1.8650347308656436,1.8411239385604856,1.8411239385604856,321000
1984-07-25,1.9726331233978271,1.9965439191359609,1.9726331233978271,1.9726331233978271,649000
1984-07-26,2.0563201904296875,2.0682753574195885,2.0563201904296875,2.0563201904296875,674000
1984-07-27,2.0443648247417996,2.0443648247417996,2.032409429550171,2.032409429550171,330000
1984-07-30,2.032409084645313,2.0443644778080814,2.020453691482544,2.020453691482544,156000
1984-07-31,2.0204545722047005,2.0204545722047005,1.9965440034866333,1.9965440034866333,242000
1984-08-01,2.247605800628662,2.2595611967232196,2.247605800628662,2.247605800628662,843000
1984-08-02,2.367158889770508,2.3791142837653436,2.367158889770508,2.367158889770508,756000
1984-08-03,2.2476061863513803,2.2476061863513803,2.2356510162353516,2.2356510162353516,1030000
1984-08-06,2.211740050518684,2.211740050518684,2.1878292560577393,2.1878292560577393,1028000
1984-08-07,2.1878290180300035,2.2715165615081787,2.1280522664113675,2.2715165615081787,628000
1984-08-08,2.271516592817777,2.33129334526035,2.247605800628662,2.247605800628662,662000
1984-08-09,2.247605855956774,2.462802306865542,2.235650687598137,2.450846910476685,798000
1984-08-10,2.4747576596206167,2.61822172966675,2.4747576596206167,2.5584449768066406,1352000
1984-08-13,2.5584450190665677,2.5584450190665677,2.474757700498212,2.534534454345703,801000
1984-08-14,2.5345338273477935,2.5584443861536177,2.438890908034008,2.462801694869995,403000
1984-08-15,2.462801694869995,2.4867122536758193,2.4508463014520014,2.462801694869995,220000
1984-08-16,2.462802358206041,2.701909378846817,2.462802358206041,2.654088020324707,1096000
1984-08-17,2.6540876408086596,2.666042807707013,2.5584447094104874,2.582355499267578,439000
1984-08-20,2.582355868526429,2.67799858557065,2.558445075250262,2.654088020324707,350000
1984-08-21,2.689953864035997,2.91710547805966,2.689953864035997,2.8931949138641357,1271000
1984-08-22,2.9410158918584783,3.0127480312755504,2.9410158918584783,2.988837242126465,2068000
1984-08-23,2.9888372509961743,3.2040334418558247,2.9888372509961743,3.156212091445923,2025000
1984-08-24,3.156212434147663,3.3116321248930554,3.156212434147663,3.2518553733825684,1916000
1984-08-27,3.2518549511911266,3.263810117516905,3.1203460693359375,3.1203460693359375,956000
1984-08-28,3.1203462680113088,3.1681676204497946,3.012748168017166,3.144256830215454,1345000
1984-08-29,3.144256941597728,3.180123128219764,3.012748274740872,3.0725250244140625,1546000
1984-08-30,3.0725252031549153,3.0725252031549153,2.893194943702999,2.9529716968536377,1008000
1984-08-31,2.952971286433021,2.988837242126465,2.917105102709393,2.988837242126465,384000
1984-09-04,3.000793537817066,3.263811157288325,3.000793537817066,3.239900588989258,1132000
1984-09-05,3.23990019949285,3.335542917251587,3.156212650431284,3.335542917251587,1808000
1984-09-06,3.3355427392518004,3.5985605410978376,3.3355427392518004,3.5387837886810303,3009000
1984-09-07,3.5507386404445547,3.658336732694049,3.5507386404445547,3.586604595184326,2191000
1984-09-10,3.586605315136316,3.598560711792815,3.4311858426924986,3.502917766571045,1856000
1984-09-11,3.514872457674604,3.622470549924098,3.514872457674604,3.586604595184326,1121000
1984-09-12,3.5866052070873504,3.598560603383685,3.502917661043225,3.5746498107910156,1148000
1984-09-13,3.5746495424541855,3.646381686817287,3.5626941470553017,3.598560333251953,735000
1984-09-14,3.6105150836875737,3.8735328233581185,3.6105150836875737,3.825711250305176,2282000
1984-09-17,3.8257115562063766,3.873533133083099,3.753979418921471,3.86157751083374,842000
1984-09-18,3.861577202064723,3.861577202064723,3.801800463778704,3.825711250305176,778000
1984-09-19,3.825711933709941,3.8376671010786234,3.5866049378530693,3.598560333251953,1219000
1984-09-20,3.5985607669011093,3.7181142792364934,3.538784010733417,3.622471332550049,2045000
1984-09-21,3.622470929711221,3.706158470251564,3.6105157622313464,3.658337116241455,622000
1984-09-24,3.65833687030176,3.65833687030176,3.467051239090717,3.490962028503418,1535000
1984-09-25,3.4790066246537923,3.4790066246537923,3.275765599270543,3.4072744846343994,2800000
1984-09-26,3.407274248389146,3.431185036081138,2.630176612791621,2.6660425662994385,9405000
1984-09-27,2.6660422045100183,2.677997596733634,2.438890664381878,2.570399522781372,3114000
1984-09-28,2.57040074985668,2.6301775114812544,2.5225793861630708,2.546489953994751,1056000
1984-10-01,2.5464890174804498,2.857328109217964,2.534533851976448,2.630176544189453,1713000
1984-10-02,2.630176498761517,2.773640762633301,2.3552035923757866,2.379114151000977,2352000
1984-10-03,2.3791143240020634,2.5345339925031114,2.3432483694411483,2.4269356727600098,2133000
1984-10-04,2.438891441677828,2.522578985884948,2.438891441677828,2.4986681938171387,523000
1984-10-05,2.4986676713739473,2.7019086773642895,2.4986676713739473,2.630176544189453,1567000
1984-10-08,2.6301772270485397,2.67799858557065,2.582355868526429,2.654088020324707,842000
1984-10-09,2.654087962040685,2.7377752806090405,2.438891511371586,2.534534454345703,3885000
1984-10-10,2.534534454345703,2.534534454345703,2.367159361148553,2.534534454345703,1454000
1984-10-11,2.5345343498588484,2.582355705359349,2.391070055327136,2.4388914108276367,1131000
1984-10-12,2.450846500611177,2.5106232445285226,2.450846500611177,2.4867124557495117,380000
1984-10-15,2.486712827768466,2.5823557691627705,2.4628022634425517,2.5584449768066406,556000
1984-10-16,2.5584447094104874,2.6062660610944772,2.5464893144819416,2.582355499267578,310000
1984-10-17,2.582355499267578,2.582355499267578,2.5345341475835883,2.582355499267578,333000
1984-10-18,2.582355629535837,2.749730482888209,2.5584448384725538,2.7377750873565674,419000
1984-10-19,2.7855969494712416,2.881239903136885,2.7855969494712416,2.7975523471832275,886000
1984-10-22,2.7975509685887174,2.881238483302323,2.773640412977782,2.857327699661255,298000
1984-10-23,2.8573283864085792,2.9051497371542507,2.8334178250508373,2.881239175796509,587000
1984-10-24,2.8812390704041113,2.905149630887233,2.8453728876341606,2.869283676147461,252000
1984-10-25,2.8692837729673757,2.8692837729673757,2.6660427478367783,2.713864326477051,1202000
1984-10-26,2.6779982026355587,2.6779982026355587,2.5584447094104874,2.582355499267578,523000
1984-10-29,2.582355499267578,2.6062660610944772,2.5584447094104874,2.582355499267578,283000
1984-10-30,2.5823557691627705,2.61822172966675,2.5584449768066406,2.5584449768066406,503000
1984-10-31,2.5584441305577563,2.606265471422079,2.534533574140665,2.570399522781372,560000
1984-11-01,2.5703998899082094,2.5703998899082094,2.414980452893271,2.474757194519043,532000
1984-11-02,2.474757249548134,2.498667809912018,2.3910697181990943,2.4269356727600098,758000
1984-11-05,2.426935514616014,2.498667647093813,2.379114168974203,2.462801694869995,369000
1984-11-06,2.510622789693433,2.606265471422079,2.510622789693433,2.570399522781372,1223000
1984-11-07,2.57040041544211,2.57040041544211,2.510623661594619,2.534534454345703,494000
1984-11-08,2.5345347840940353,2.546489953994751,2.510623988232106,2.546489953994751,334000
1984-11-09,2.5464895806285757,2.5823557691627705,2.5345344124807263,2.5584449768066406,1236000
1984-11-12,2.5584449768066406,2.5584449768066406,2.522579016302661,2.5584449768066406,81000
1984-11-13,2.5584442254816167,2.5584442254816167,2.355203462260033,2.3910694122314453,1025000
1984-11-14,2.391070156562619,2.462802306865542,2.367159363784905,2.450846910476685,524000
1984-11-15,2.450846500611177,2.498667850139017,2.426935711832166,2.4867124557495117,317000
1984-11-16,2.4867131951030346,2.4867131951030346,2.391070467610706,2.4030258655548096,374000
1984-11-19,2.4030244880357574,2.4030244880357574,2.331292369521383,2.355203151702881,764000
1984-11-20,2.3552035923757866,2.391069544328652,2.3312928057204356,2.379114151000977,400000
1984-11-21,2.3791146594444585,2.4388914108276367,2.355204095709313,2.4388914108276367,251000
1984-11-23,2.45084624063401,2.534533764453088,2.45084624063401,2.510622978210449,456000
1984-11-26,2.510623558810563,2.5225789546966553,2.4867127670383784,2.5225789546966553,181000
1984-11-27,2.5225784584422812,2.64213193772362,2.5106230649081143,2.630176544189453,602000
1984-11-28,2.6540882142115625,2.761686335754141,2.6540882142115625,2.6779987812042236,804000
1984-11-29,2.6660430863487945,2.6660430863487945,2.5584449768066406,2.5584449768066406,665000
1984-11-30,2.570400659661645,2.6779987812042236,2.570400659661645,2.6779987812042236,864000
1984-12-03,2.677998407166692,2.713864594691595,2.582355696494035,2.6062662601470947,620000
1984-12-04,2.606265757121119,2.654087331257787,2.606265757121119,2.630176544189453,154000
1984-12-05,2.6301772270485397,2.654088020324707,2.6182218304104556,2.654088020324707,175000
1984-12-06,2.654088355028123,2.821463244978038,2.6421329568823606,2.8095078468322754,1383000
1984-12-07,2.8095070952954497,2.8334178851908924,2.749730348587036,2.749730348587036,296000
1984-12-10,2.749730282427068,2.749730282427068,2.642132186546829,2.713864326477051,977000
1984-12-11,2.713864326477051,2.725819493106932,2.6899535371569145,2.713864326477051,281000
1984-12-12,2.713864939444114,2.713864939444114,2.666043350002619,2.70190954208374,680000
1984-12-13,2.7019086773642895,2.7019086773642895,2.606265757121119,2.630176544189453,1027000
1984-12-14,2.6301770518303633,2.642132447671998,2.6062662601470947,2.6062662601470947,996000
1984-12-17,2.606265757121119,2.654087331257787,2.606265757121119,2.630176544189453,907000
1984-12-18,2.6301775114812544,2.666043477243899,2.5345347840940353,2.546489953994751,2354000
1984-12-19,2.582355301797042,2.713864179894286,2.582355301797042,2.642132043838501,5255000
1984-12-20,2.6301775114812544,2.6301775114812544,2.5225793861630708,2.546489953994751,1515000
1984-12-21,2.546489183248355,2.60626592678029,2.546489183248355,2.594310760498047,5658000
1984-12-24,2.594310659283804,2.6660425662994385,2.582355265437808,2.6660425662994385,800000
1984-12-26,2.6779981424968464,2.713864326477051,2.6779981424968464,2.713864326477051,705000
1984-12-27,2.7019096788186694,2.7019096788186694,2.6660434849224757,2.6899542808532715,2618000
1984-12-28,2.6899532838301226,2.6899532838301226,2.5943105916171176,2.630176544189453,1835000
1984-12-31,2.6301770518303633,2.642132447671998,2.582355696494035,2.6062662601470947,807000
1985-01-02,2.60626592678029,2.6421321097175587,2.582355366185624,2.594310760498047,1174000
1985-01-03,2.594311208193194,2.594311208193194,2.522579057970161,2.534534454345703,632000
1985-01-04,2.5345343498588484,2.5345343498588484,2.403025451209814,2.4388914108276367,632000
1985-01-07,2.403025354710856,2.403025354710856,2.319337814922986,2.3432486057281494,2348000
1985-01-08,2.31933796111773,2.31933796111773,2.151963099022057,2.1639184951782227,1680000
1985-01-09,2.1519627445182468,2.1519627445182468,1.912855772905108,2.068275213241577,4255000
1985-01-10,2.068275758590272,2.151963311933099,2.056320589281501,2.1041419506073,1155000
1985-01-11,2.104142087493606,2.128052655696904,2.056320723056758,2.092186689376831,1275000
1985-01-14,2.092185843798087,2.3193374040901333,2.068275057228331,2.295426845550537,1505000
1985-01-15,2.319337814922986,2.462802103693563,2.319337814922986,2.3432486057281494,2465000
1985-01-16,2.343248815491027,2.379114776879219,2.2476058717388137,2.2834720611572266,882000
1985-01-17,2.283471569719638,2.283471569719638,2.19978404045105,2.19978404045105,594000
1985-01-18,2.199784249675314,2.247605601792783,2.1280521074840135,2.2236950397491455,819000
1985-01-21,2.2236943057648815,2.355203151702881,2.2236943057648815,2.355203151702881,1093000
1985-01-22,2.3791143240020634,2.4508464611540717,2.3791143240020634,2.4269356727600098,1703000
1985-01-23,2.4269353622028573,2.4388907548700445,2.379114019564258,2.3910694122314453,698000
1985-01-24,2.391069607856946,2.4149803951475826,2.3312928676605225,2.3312928676605225,1049000
1985-01-25,2.331292369521383,2.355203151702881,2.3193369784306346,2.355203151702881,267000
1985-01-28,2.3552040011307307,2.3671591685031115,2.3432486057281494,2.3432486057281494,274000
1985-01-29,2.343248709056585,2.343248709056585,2.24760576964864,2.2715165615081787,405000
1985-01-30,2.2954268098438213,2.4508462360391174,2.2954268098438213,2.3193373680114746,6518000
1985-01-31,2.3193374040901333,2.34324819065989,2.295426845550537,2.295426845550537,751000
1985-02-01,2.295427248002095,2.295427248002095,2.235650499127355,2.259561061859131,641000
1985-02-04,2.259561061859131,2.259561061859131,2.163918354871627,2.259561061859131,1337000
1985-02-05,2.2595606656959024,2.34324819065989,2.2595606656959024,2.295426845550537,1456000
1985-02-06,2.295427457630031,2.343248815491027,2.2834720611572266,2.2834720611572266,1280000
1985-02-07,2.283471957437948,2.295427353367718,2.235650601749082,2.2715165615081787,1022000
1985-02-08,2.271516592817777,2.2834719889123343,2.247605800628662,2.247605800628662,1617000
1985-02-11,2.2476061653941897,2.259561563428997,2.1639188352110423,2.1758742332458496,1810000
1985-02-12,2.175873721504136,2.1878288886969672,2.044364830111214,2.1160969734191895,1732000
1985-02-13,2.116096789988347,2.1280519561448616,2.0084984703382927,2.068275213241577,2045000
1985-02-14,2.068275397086977,2.068275397086977,1.5781061301188035,1.602016806602478,6033000
1985-02-15,1.602016894875005,1.6857044382017712,1.5900616129819711,1.6259276866912842,3566000
1985-02-19,1.6259277503587242,1.6378830327198983,1.3629099422013498,1.4226866960525513,2845000
1985-02-20,1.4226865280742542,1.49441866983224,1.4226865280742542,1.458552598953247,3375000
1985-02-21,1.4585528210266077,1.4705082178115845,1.4465975382567444,1.4705082178115845,1003000
1985-02-22,1.4705079939179435,1.4705079939179435,1.458552598953247,1.458552598953247,253000
1985-02-25,1.458552480630692,1.458552480630692,1.1238027029412494,1.183579444885254,3868000
1985-02-26,1.1477138306178174,1.1477138306178174,0.9683835517097286,1.0401155948638916,6271000
1985-02-27,1.0281602076778196,1.0281602076778196,0.9564280577411868,0.9922941327095032,2349000
1985-02-28,0.9922940255658036,1.1357581959333072,0.9803386305288878,1.1118475198745728,3072000
1985-03-01,1.1238027400400643,1.2792222970281817,1.1238027400400643,1.243356227874756,3756000
1985-03-04,1.2433564044141543,1.2672671965881668,1.1477136917785324,1.2074904441833496,1641000
1985-03-05,1.2074900987829096,1.2433560487543218,1.1835793134485355,1.1955347061157229,1116000
1985-03-06,1.1955350488514616,1.1955350488514616,1.0759815439663154,1.123802900314331,1365000
1985-03-07,1.1238028008963914,1.1238028008963914,1.0879368438158383,1.1118475198745728,341000
1985-03-08,1.1118477986774131,1.1238030826970948,1.0640263205533105,1.0879371166229248,481000
1985-03-11,1.0879371166229248,1.0998924006426063,1.052071036533629,1.0879371166229248,489000
1985-03-12,1.0759812719787114,1.0759812719787114,1.0520705998488669,1.06402587890625,545000
1985-03-13,1.0640258305311991,1.0640258305311991,0.9564277538312164,1.004249095916748,585000
1985-03-14,1.004249095916748,1.0281598809745869,0.9803384248739824,1.004249095916748,571000
1985-03-15,1.0042495162792495,1.0640262759152794,1.0042495162792495,1.0401155948638916,1407000
1985-03-18,1.0640258832545877,1.267266882226544,1.0640258832545877,1.2553114891052246,2602000
1985-03-19,1.255311486751743,1.3150882242161115,1.1596686840057373,1.1596686840057373,3283000
1985-03-20,1.1596689247877017,1.1716243203689043,1.0520708206172835,1.0759814977645874,1638000
1985-03-21,1.0759814487789223,1.1118475198745728,1.052070772720188,1.1118475198745728,1046000
1985-03-22,1.1118477339684585,1.1238030172923483,1.05207097530365,1.05207097530365,738000
1985-03-25,1.0520706185414828,1.171624095329945,1.0520706185414828,1.1477134227752686,1606000
1985-03-26,1.1716241649055052,1.2672669748189298,1.1716241649055052,1.183579444885254,3306000
1985-03-27,1.1835795842515555,1.2074903750567187,1.147713626074012,1.1716243028640747,2289000
1985-03-28,1.1716243545282925,1.1716243545282925,1.12380288482432,1.1357582807540894,348000
1985-03-29,1.1357580879099076,1.1477134818097303,1.087936740340788,1.099892020225525,1205000
1985-04-01,1.0998921232901209,1.123802799315213,1.0162047001947492,1.0281600952148438,1886000
1985-04-02,1.0281603113457582,1.0640262759152794,1.0281603113457582,1.0401155948638916,1283000
1985-04-03,1.0401154696977502,1.1357582964088886,1.0401154696977502,1.123802900314331,6302000
1985-04-04,1.1238026187241004,1.183579356188469,1.1238026187241004,1.1596686840057373,4288000
1985-04-08,1.159668702045067,1.195534767884621,1.111847356935714,1.1477134227752686,1910000
1985-04-09,1.135758009310862,1.135758009310862,1.0520705998488669,1.06402587890625,1664000
1985-04-10,1.064026147871758,1.123802900314331,1.0520708657923077,1.123802900314331,3294000
1985-04-11,1.12380288482432,1.1716243545282925,1.0998922069798864,1.1357582807540894,5792000
1985-04-12,1.1357582964088886,1.1357582964088886,1.0998922221403231,1.123802900314331,805000
1985-04-15,1.12380288482432,1.1357582807540894,1.111847602909656,1.1357582807540894,556000
1985-04-16,1.1357580294903902,1.183579374599743,1.1357580294903902,1.1477134227752686,958000
1985-04-17,1.1477135288190752,1.2553116222642613,1.1477135288190752,1.243356227874756,2504000
1985-04-18,1.2553117747372189,1.3270439217568162,1.2553117747372189,1.3031331300735474,6597000
1985-04-19,1.3031331604898435,1.3748653091837333,1.2433564079166377,1.362909913063049,4438000
1985-04-22,1.362910071609894,1.362910071609894,1.31508870959433,1.3389993906021118,2446000
1985-04-23,1.3389991034654505,1.3868205692412392,1.3150884275851042,1.374865174293518,1284000
1985-04-24,1.374865368684464,1.3868207653225475,1.2911779342632146,1.3270440101623535,1690000
1985-04-25,1.3270437605711125,1.3270437605711125,1.2194455531108357,1.243356227874756,3726000
1985-04-26,1.2433563518108155,1.2672671429732216,1.0520708206172835,1.0759814977645874,4424000
1985-04-29,1.05207097530365,1.05207097530365,0.9803388192998324,1.05207097530365,2563000
1985-04-30,1.0520707712399362,1.064026052244934,1.0042493051746546,1.0281600952148438,1749000
1985-05-01,1.0281602076778196,1.0281602076778196,0.9803387363816946,0.9922941327095032,767000
1985-05-02,0.9922941327095032,1.0162048113500108,0.9803387363816946,0.9922941327095032,611000
1985-05-03,0.9922940884597774,0.9922940884597774,0.968383410885527,0.9803386926651,731000
1985-05-06,0.9803386034226322,0.9803386034226322,0.8368744370218972,0.8727405071258545,2906000
1985-05-07,0.8727406193358433,0.8727406193358433,0.8249192053845888,0.8368745446205139,1339000
1985-05-08,0.824919182246229,0.824919182246229,0.7412316959270158,0.8129638433456421,4090000
1985-05-09,0.8129638661486638,0.848829883856439,0.8010084699051845,0.8368745446205139,1479000
1985-05-10,0.8368743636822245,0.9444725075571616,0.8368743636822245,0.9325171709060668,2933000
1985-05-13,0.932517360505214,0.9444726995870648,0.8846959471702576,0.8846959471702576,796000
1985-05-14,0.8846959337567158,0.9086066115578896,0.8010084474375027,0.8129638433456421,1757000
1985-05-15,0.8129638433456421,0.824919182246229,0.7890531085369158,0.8129638433456421,1428000
1985-05-16,0.8129638433456421,0.8129638433456421,0.7890531085369158,0.8129638433456421,503000
1985-05-17,0.8129637696890684,0.9086065292358398,0.8010083748641179,0.9086065292358398,3623000
1985-05-20,0.908606486045187,0.9444725548000482,0.8966511487960815,0.8966511487960815,2125000
1985-05-21,0.8966514457371882,0.9086067869455048,0.8368746826880424,0.8607853651046753,973000
1985-05-22,0.8607853651046753,0.8607853651046753,0.8368746826880424,0.8607853651046753,474000
1985-05-23,0.8607851124195041,0.8966511825234613,0.8607851124195041,0.8727405071258545,788000
1985-05-24,0.8727406080884068,0.8966512862521083,0.8727406080884068,0.8846959471702576,675000
1985-05-28,0.8846959393934573,0.8966512783702162,0.8488298654556274,0.8488298654556274,749000
1985-05-29,0.8488299027906068,0.8488299027906068,0.8129638842827971,0.8249192237854004,569000
1985-05-30,0.8249190926764534,0.8249190926764534,0.7770976852590054,0.7890530228614807,1486000
1985-05-31,0.7890530228614807,0.8010083604639562,0.7651423476565299,0.7890530228614807,925000
1985-06-03,0.7770976278735016,0.7770976278735016,0.7173208872678476,0.7412315607070923,1673000
1985-06-04,0.7412315607070923,0.7531869544342569,0.7053655505482253,0.7412315607070923,2016000
1985-06-05,0.71732111432418,0.71732111432418,0.6455890142932741,0.6694996953010559,1459000
1985-06-06,0.6694995130328987,0.7292762562859707,0.6694995130328987,0.7173209190368652,1185000
1985-06-07,0.7173208607307728,0.7173208607307728,0.5738567113876343,0.5738567113876343,2311000
1985-06-10,0.5738567644095376,0.6575441830908035,0.5738567644095376,0.6216781139373779,2782000
1985-06-11,0.6216781915820344,0.6455889263398372,0.5858121749566588,0.6097228527069092,2131000
1985-06-12,0.6097228282221,0.6097228282221,0.5619014176344245,0.5858121514320374,1710000
1985-06-13,0.5858121514320374,0.5977674898270686,0.573856813037006,0.5858121514320374,2855000
1985-06-14,0.5858121991069221,0.6336336135864258,0.5858121991069221,0.6336336135864258,2328000
1985-06-17,0.6336335874647121,0.6336335874647121,0.5858121749566588,0.6097228527069092,757000
1985-06-18,0.6097227765554178,0.6216781139373779,0.5977674391734578,0.6216781139373779,1011000
1985-06-19,0.6216782172108837,0.645588952954413,0.6097228778428965,0.6336336135864258,1385000
1985-06-20,0.6336335012855823,0.7292762562859707,0.6097227697798265,0.7173209190368652,1898000
1985-06-21,0.7173209402390819,0.8368744302789288,0.6934102650341311,0.7890530228614807,5709000
1985-06-24,0.7890531189114517,0.8010084579692284,0.7292763666150152,0.7651424407958984,1624000
1985-06-25,0.7651423885757273,0.801008403301239,0.7651423885757273,0.801008403301239,1222000
1985-06-26,0.8010083505707589,0.8010083505707589,0.7412316062891338,0.7531870007514954,940000
1985-06-27,0.7531869107641831,0.7890529188435249,0.7531869107641831,0.7770975828170776,906000
1985-06-28,0.7770977745875207,0.8846959393934573,0.7651424356107618,0.8488298654556274,2179000
1985-07-01,0.8488297831412773,0.9086065292358398,0.8368744453238743,0.9086065292358398,1221000
1985-07-02,0.9086066173469752,0.9205619563237342,0.8368745264788685,0.8488298654556274,1409000
1985-07-03,0.848829883856439,0.848829883856439,0.7890531306692594,0.8368745446205139,1019000
1985-07-05,0.8368745632880036,0.8368745632880036,0.8129638842827971,0.8249192237854004,366000
1985-07-08,0.8249193414797259,0.8607853651046753,0.8129640002714095,0.8607853651046753,673000
1985-07-09,0.860785223092364,0.860785223092364,0.8249192053845888,0.8368745446205139,732000
1985-07-10,0.8368744370218972,0.8727405071258545,0.8249190993230938,0.8727405071258545,534000
1985-07-11,0.8727405157836308,0.9205618670532428,0.8727405157836308,0.9086065292358398,1044000
1985-07-12,0.9086066301352178,0.944472704577847,0.8966512909901927,0.9205619692802428,1435000
1985-07-15,0.9205618232942924,0.9205618232942924,0.8966511487960815,0.8966511487960815,556000
1985-07-16,0.8966510742902756,0.956427812576294,0.8966510742902756,0.956427812576294,854000
1985-07-17,0.956427812576294,0.992293878350921,0.9205617468016668,0.956427812576294,3229000
1985-07-18,0.9564280437228722,0.9564280437228722,0.8966512909901927,0.9205619692802428,939000
1985-07-19,0.9205618670532428,0.9205618670532428,0.8846958536010338,0.9086065292358398,715000
1985-07-22,0.9086065202222648,0.920561857921068,0.8607851124195041,0.8727405071258545,1264000
1985-07-23,0.8727404742978706,0.908606486045187,0.8727404742978706,0.8966511487960815,764000
1985-07-24,0.8966514457371882,0.8966514457371882,0.8607853651046753,0.8607853651046753,1127000
1985-07-25,0.8607851124195041,0.8846958448246579,0.8488297747207006,0.8727405071258545,871000
1985-07-26,0.8727407633205554,0.8846961045288718,0.8488300238963589,0.8607853651046753,366000
1985-07-29,0.8607851989479894,0.872740594856129,0.8129638433456421,0.8129638433456421,450000
1985-07-30,0.8129636479039584,0.8368743199568528,0.7770975828170776,0.7770975828170776,585000
1985-07-31,0.7770977798536751,0.7770977798536751,0.7053656884994619,0.7651424407958984,1524000
1985-08-01,0.7651424692648287,0.8368745632880036,0.7531871297622255,0.8249192237854004,893000
1985-08-02,0.8249193414797259,0.8966514457371882,0.8129640002714095,0.8607853651046753,1400000
1985-08-05,0.8607852119990026,0.8966512862521083,0.8368745338353011,0.8846959471702576,1034000
1985-08-06,0.8846961045288718,0.9086067869455048,0.8607853651046753,0.8607853651046753,1231000
1985-08-07,0.8607853651046753,0.8727407633205554,0.8488300238963589,0.8607853651046753,808000
1985-08-08,0.8607852422932101,0.8607852422932101,0.7890531482700351,0.8249192237854004,994000
1985-08-09,0.8249193414797259,0.8607853651046753,0.8129640002714095,0.8607853651046753,401000
1985-08-12,0.8607853651046753,0.8607853651046753,0.8368746826880424,0.8607853651046753,195000
1985-08-13,0.8607853651046753,0.8727407633205554,0.8488300238963589,0.8607853651046753,1041000
1985-08-14,0.8607852044323864,0.8607852044323864,0.8368745264788685,0.8488298654556274,299000
1985-08-15,0.8488299027906068,0.8488299027906068,0.8010084877726383,0.8249192237854004,400000
1985-08-16,0.824919182246229,0.824919182246229,0.7770977696363289,0.8129638433456421,771000
1985-08-19,0.8129637985506257,0.8129637985506257,0.7890530650594018,0.801008403301239,346000
1985-08-20,0.801008403301239,0.801008403301239,0.7651423885757273,0.801008403301239,1155000
1985-08-21,0.8010084699051845,0.8368745446205139,0.7890531306692594,0.8368745446205139,1662000
